modelo_base_inicial,variable_evaluada,termino_cuadratico,estadistico_LR,p_LR,BIC_antes,BIC_candidato,mejora_BIC,termino_retenido,variables_finales
M3_BIC_parsimonioso,Humidity3pm,Humidity3pm_sq,367.8578533779946,5.47784117123028e-82,74201.61778487003,73845.26819611211,356.34958875791926,True,"Humidity3pm, RainToday_bin, Rainfall_log1p, Pressure3pm, MaxTemp, WindGustSpeed, Humidity9am, Season_Autumn, Season_Winter, Season_Spring, Humidity3pm_sq, Rainfall_log1p_sq, MaxTemp_sq, WindGustSpeed_sq"
M3_BIC_parsimonioso,Rainfall_log1p,Rainfall_log1p_sq,59.48050570646592,1.2351157592939558e-14,73845.26819611211,73797.29595502574,47.972241086376016,True,"Humidity3pm, RainToday_bin, Rainfall_log1p, Pressure3pm, MaxTemp, WindGustSpeed, Humidity9am, Season_Autumn, Season_Winter, Season_Spring, Humidity3pm_sq, Rainfall_log1p_sq, MaxTemp_sq, WindGustSpeed_sq"
M3_BIC_parsimonioso,Pressure3pm,Pressure3pm_sq,3.5278282643994316,0.060346783700859344,73797.29595502574,73805.27639138143,-7.980436355690472,False,"Humidity3pm, RainToday_bin, Rainfall_log1p, Pressure3pm, MaxTemp, WindGustSpeed, Humidity9am, Season_Autumn, Season_Winter, Season_Spring, Humidity3pm_sq, Rainfall_log1p_sq, MaxTemp_sq, WindGustSpeed_sq"
M3_BIC_parsimonioso,MaxTemp,MaxTemp_sq,125.13900575548178,4.7451519594325324e-29,73797.29595502574,73683.66521389034,113.63074113539187,True,"Humidity3pm, RainToday_bin, Rainfall_log1p, Pressure3pm, MaxTemp, WindGustSpeed, Humidity9am, Season_Autumn, Season_Winter, Season_Spring, Humidity3pm_sq, Rainfall_log1p_sq, MaxTemp_sq, WindGustSpeed_sq"
M3_BIC_parsimonioso,WindGustSpeed,WindGustSpeed_sq,25.505845276158652,4.410446869259804e-07,73683.66521389034,73669.66763323428,13.997580656068749,True,"Humidity3pm, RainToday_bin, Rainfall_log1p, Pressure3pm, MaxTemp, WindGustSpeed, Humidity9am, Season_Autumn, Season_Winter, Season_Spring, Humidity3pm_sq, Rainfall_log1p_sq, MaxTemp_sq, WindGustSpeed_sq"
