especificacion_seleccionada,variables_finales,BIC,VIF_max,criterio
sin_RainToday_bin,"Humidity3pm, Rainfall_log1p, Pressure3pm, MaxTemp, WindGustSpeed, Humidity9am, Season_Autumn, Season_Winter, Season_Spring, Humidity3pm_sq, Rainfall_log1p_sq, MaxTemp_sq, WindGustSpeed_sq",73659.18743919182,4.789743509962434,Menor BIC entre especificaciones jerárquicamente válidas con VIF máximo <= 10; decisión tomada solo con entrenamiento.
